Affiliation,Country,count,latitude,longitude
Viet Nam National University Ho Chi Minh City,Viet Nam,54,15.9266657,107.9650855
Instituto Nacional de Astrofisica Optica y Electronica,Mexico,54,19.0322112,-98.31434589
University of Kufa,Iraq,54,32.03160365,44.372516
Universitat de Barcelona,Spain,54,41.38685955,2.163478412
Université de Mons,Belgium,54,50.46122355,3.9442454
Keio University,Japan,53,35.5520752,139.6495787
Nagaoka University of Technology,Japan,53,37.42354445,138.7780728
Synchrotron Light Research Institute (Public Organization),Thailand,52,14.8971921,100.83273
Universidad Michoacana de San Nicolás de Hidalgo,Mexico,52,19.68929555,-101.2066338
City University of Hong Kong,Hong Kong,52,22.3400204,114.1697166
Universidad Autónoma de Chiapas,Mexico,51,16.74386425,-92.63104475
Universidad Autónoma del Estado de Hidalgo,Mexico,51,20.1281399,-98.7342268
Instituto Politécnico Nacional,Mexico,51,20.67772725,-105.2225741
Los Alamos National Laboratory,United States,51,35.8190003,-106.2656274
Max-Planck-Institut für Kernphysik,Germany,51,49.3876926,8.709243627
Meijo University,Japan,50,35.1353839,136.9761343
The University of Arizona,United States,50,39.7837304,-100.445882
KU Leuven,Belgium,50,50.80571285,3.291537449
Institute of Physics,India,50,51.5322852,-0.120576602
Rajamangala University of Technology Srivijaya,Thailand,49,7.2011363,100.6014053
"Institute of Molecular Biosciences, Mahidol University",Thailand,49,14.8971921,100.83273
College of Engineering and Technology,Egypt,49,29.81518745,106.4122263
"University of California, Berkeley",United States,49,37.86865795,-122.2559343
University of Bern,Switzerland,49,46.95097255,7.438684131
Guy's and St Thomas' NHS Foundation Trust,United Kingdom,49,54.7023545,-3.2765753
HJF,United States,48,13.57986,44.475
Asian Institute of Technology Thailand,Thailand,48,14.08032605,100.611434
Royal Society of Thailand,Thailand,48,14.8971921,100.83273
Tecnológico de Monterrey,Mexico,48,20.6768414,-105.225592
Ilia State University (ISU),Georgia,48,32.3293809,-83.1137366
Chinese Academy of Sciences,China,48,39.90933665,116.3297146
Universität Wien,Austria,48,48.2131284,16.36068599
Instituto de Ciencias Nucleares de la UNAM,Mexico,47,19.4326296,-99.1331785
University of Tsukuba,Japan,47,36.1070526,140.1006602
Icahn School of Medicine at Mount Sinai,United States,47,40.789793,-73.95325356
Université Paris Cité,France,47,48.8553937,2.331643677
Erasmus MC,Netherlands,47,51.9109324,4.4680514
University of Cape Town,South Africa,46,-33.95675585,18.4675777
University of California,United States,46,37.87549965,-122.2390685
Harvard T.H. Chan School of Public Health,United States,46,39.7837304,-100.445882
Johns Hopkins School of Medicine,United States,46,39.7837304,-100.445882
Aarhus Universitet,Denmark,46,56.1670905,10.20261769
"Armed Forces Research Institute of Medical Sciences, Thailand",Thailand,45,14.8971921,100.83273
National Institute of Development Administration,Thailand,45,37.6800132,128.7315443
Hirosaki University,Japan,45,40.58794885,140.4724829
"National Research Centre ""Kurchatov Institute""",Russian Federation,45,55.79624725,37.47444985
Eberly College of Science,United States,44,40.8005252,-77.8606992
Nuffield Department of Medicine,United Kingdom,44,51.75309145,-1.215457081
Tan Tock Seng Hospital,Singapore,43,1.321287,103.8466823
Siam University,Thailand,43,13.7208373,100.4534667
"Sirindhorn International Institute of Technology, Thammasat University",Thailand,43,14.8971921,100.83273
Ludwig-Maximilians-Universität München,Germany,43,48.15047575,11.57983565
Sorbonne Université,France,43,48.8379885,2.36112163
Amsterdam UMC - University of Amsterdam,Netherlands,43,52.2434979,5.6343227
Queen Savang Vadhana Memorial Hospital,Thailand,42,13.16139125,100.9181161
Rajamangala University of Technology Krungthep,Thailand,42,13.7139428,100.5132013
University of Pennsylvania Perelman School of Medicine,United States,42,39.7837304,-100.445882
Yale University,United States,42,41.25713055,-72.9896696
Università degli Studi di Milano,Italy,42,45.4601184,9.195336371
Universitas Indonesia,Indonesia,41,-6.36031565,106.8271856
Veterans General Hospital-Taipei,Taiwan,41,25.1146071,121.5155232
NASA Goddard Space Flight Center,United States,41,38.99983125,-76.84586127
MATE Institute of Technology,Hungary,41,47.1817585,19.5060937
Queen Sirikit National Institute of Child Health,Thailand,40,13.7655723,100.5349722
Universidad Politécnica de Pachuca,Mexico,40,19.9801719,-98.68483072
Walter Reed Army Institute of Research,United States,40,39.0057163,-77.05289521
Penn State Great Valley,United States,40,40.0529386,-75.52217422
Northwestern University Feinberg School of Medicine,United States,40,41.8961124,-87.6172378
Universidade Federal do Ceará,Brazil,39,-4.980084,-39.0564813
National Cancer Institute Thailand,Thailand,39,13.7675155,100.5272624
Xiamen University,China,39,24.4399419,118.0930178
The University of Adelaide,Australia,39,56.46778001,-2.986482774
The UWA Business School,Australia,38,-24.7761086,134.755
Synchrotron Light Research Institute,Thailand,38,14.872696,102.0221898
Baylor College of Medicine,United States,38,29.7105439,-95.39580791
"The Islamic University, Najaf",Iraq,38,33.0955793,44.1749775
Georgia Institute of Technology,United States,38,33.7760948,-84.39880767
Tokyo Medical and Dental University,Japan,38,35.7015151,139.7642375
The University of North Carolina at Chapel Hill,United States,38,39.7837304,-100.445882
Københavns Universitet,Denmark,38,55.6801502,12.572327
Linköpings Universitet,Sweden,38,58.3977911,15.57545442
Pontificia Universidad Católica de Chile,Chile,37,-33.44177485,-70.64032585
Universidade do Estado do Amazonas,Brazil,37,-4.0977829,-63.14540273
Bangkok University,Thailand,37,13.7112017,100.5830254
University of the Philippines Manila,Philippines,37,14.5759437,120.9864733
Duy Tan University,Viet Nam,37,16.06005675,108.2096704
"Postgraduate Institute of Medical Education &amp; Research, Chandigarh",India,37,22.3511148,78.6677428
The University of Texas at Austin,United States,37,30.27715345,-97.7344038
Pennsylvania State University,United States,37,40.8025835,-77.85593833
Case Western Reserve University,United States,37,41.50138695,-81.60070217
University of New Hampshire Durham,United States,37,43.1350987,-70.94620785
The University of Western Australia,Australia,36,-35.0277407,117.8874729
Duke-NUS Medical School,Singapore,36,1.2810701,103.8341581
National University Hospital,Singapore,36,1.2942758,103.7830488
Universiti Teknologi PETRONAS,Malaysia,36,4.3827595,100.9701137
Universidad de Monterrey,Mexico,36,25.6624929,-100.4193863
NASA Marshall Space Flight Center,United States,36,34.64928075,-86.67148159
University of Massachusetts Amherst,United States,36,42.3869693,-72.53018467
Haskoli Islands,Iceland,36,64.14018315,-21.95396327
Bhumibol Adulyadej Hospital,Thailand,35,13.9106998,100.6173963
Prince of Wales Hospital Hong Kong,Hong Kong,35,22.37959355,114.2022026
National Cheng Kung University,Taiwan,35,22.99909895,120.2162295
Chang Gung University College of Medicine,Taiwan,35,23.5983227,120.8353769
University of Central Punjab,Pakistan,35,31.4471128,74.26791324
National Institute of Allergy and Infectious Diseases (NIAID),United States,35,39.7837304,-100.445882
Brigham and Women's Hospital,United States,35,42.3356871,-71.10603595
Stockholms universitet,Sweden,35,59.366141,18.05959296
Institute of HIV Research and Innovation,Thailand,34,14.8971921,100.83273
Laboratory of Biotechnology,Thailand,34,23.0018551,120.2215773
Kumamoto University,Japan,34,32.8164178,130.7270397
Colorado State University,United States,34,40.57065665,-105.0853995
Yale School of Medicine,United States,34,41.3351751,-72.91868448
Eberhard Karls Universität Tübingen,Germany,34,48.5298981,9.040432301
Maharaj Nakhon Ratchasima Hospital,Thailand,33,14.8971921,100.83273
Thailand Institute of Scientific and Technological Research (TISTR),Thailand,33,14.8971921,100.83273
Nanjing University,China,33,32.0565957,118.7740883
Chiba University,Japan,33,35.62786925,140.1034657
The Graduate University for Advanced Studies,Japan,33,36.5748441,139.2394179
University of Pittsburgh,United States,33,40.44415295,-79.96246095
Columbia University,United States,33,40.80775585,-73.96161412
Universität Graz,Austria,33,47.0778573,15.44984909
"University of the Witwatersrand, Johannesburg",South Africa,32,-26.1888766,28.0247912
University of Johannesburg,South Africa,32,-26.18493745,27.99979246
Universiti Teknologi MARA,Malaysia,32,3.0686788,101.4996016
King Mongkuts University of Technology,Thailand,32,14.8971921,100.83273
"Faculty of Medicine, Srinakharinwirot University",Thailand,32,14.8971921,100.83273
"SCG Chemicals Co., Ltd.",Thailand,32,14.8971921,100.83273
Khon Kaen Regional Hospital,Thailand,32,16.429482,102.8510992
Rajamangala University of Technology Isan,Thailand,32,16.4306878,102.863196
University of Southern California,United States,32,34.02186895,-118.2858579
Hiroshima University,Japan,32,34.4019766,132.7123195
Duke University,United States,32,36.0001557,-78.94422972
Shandong University,China,32,36.36553935,120.6845859
University of Ulsan College of Medicine,South Korea,32,37.52544525,127.1103466
Memorial Sloan-Kettering Cancer Center,United States,32,40.7644418,-73.95695491
Johannes Gutenberg-Universität Mainz,Germany,32,49.99203965,8.237090346
"Universitätsklinikum Gießen und Marburg, Standort Marburg",Germany,32,51.1638175,10.4478313
Queen Mary University of London,United Kingdom,32,51.52471385,-0.039310443
Vrije Universiteit Amsterdam,Netherlands,32,52.3340539,4.865188202
Durham University,United Kingdom,32,54.76412815,-1.586306645
Princess Alexandra Hospital,Australia,31,-27.49879175,153.0328694
Universidad de Tarapacá,Chile,31,-18.4901565,-70.2961678
Ho Chi Minh City University of Education,Viet Nam,31,10.85279065,106.7725584
Rajamangala University of Technology Tawan-ok,Thailand,31,14.8971921,100.83273
Huachiew Chalermprakiet University,Thailand,31,14.8971921,100.83273
Punjab Agricultural University,India,31,30.9040094,75.80042224
University of Toyama,Japan,31,36.6945671,137.18658
Yonsei University College of Medicine,South Korea,31,37.56116315,126.9398311
University of Calgary,Canada,31,51.07505395,-114.1387617
Charité – Universitätsmedizin Berlin,Germany,31,52.5299885,13.34866394
London School of Hygiene &amp; Tropical Medicine,United Kingdom,31,54.7023545,-3.2765753
Victoria University of Wellington,New Zealand,30,-36.8482415,174.767756
School of Materials and Mineral Resources Engineering,Malaysia,30,4.5693754,102.2656823
Nakornping Hospital,Thailand,30,18.85191855,98.96637364
"All India Institute of Medical Sciences, New Delhi",India,30,28.5643603,77.20987194
University of Science and Technology of China,China,30,31.8403891,117.2501941
Japan Advanced Institute of Science and Technology,Japan,30,36.4442949,136.5928587
Stanford University School of Medicine,United States,30,39.7837304,-100.445882
David Geffen School of Medicine at UCLA,United States,30,39.7837304,-100.445882
University of Pennsylvania,United States,30,39.94934045,-75.18964937
Weill Cornell Medicine,United States,30,40.767009,-73.9547002
University of Wyoming,United States,30,41.3142264,-105.5643232
University of Birmingham,United Kingdom,30,52.4522956,-1.931285673
Universidad de la Frontera,Chile,29,-38.7480605,-72.61829052
Queensland University of Technology,Australia,29,-27.542195,153.0649526
Universitas Gadjah Mada,Indonesia,29,-7.776215042,110.375963
National University Health System,Singapore,29,1.357107,103.8194992
The University of Nottingham Malaysia Campus,Malaysia,29,2.94448475,101.8760283
Monash University Malaysia,Malaysia,29,3.06392335,101.6007834
"School of Medical Sciences, Universiti Sains Malaysia",Malaysia,29,4.5693754,102.2656823
Mahanakorn University of Technology,Thailand,29,13.84450465,100.8562082
Homi Bhabha National Institute,India,29,19.0337334,72.92559826
Kaohsiung Medical University,Taiwan,29,22.64779025,120.3102392
China Medical University Hospital,Taiwan,29,24.1540152,120.6833489
Chang Gung Memorial Hospital,Taiwan,29,25.0604744,121.3707965
Chandigarh University,India,29,30.76863985,76.5750483
University of Mississippi Medical Center,United States,29,32.3309299,-90.17230016
Old Dominion University,United States,29,36.8862699,-76.30972479
Burdur Mehmet Akif Ersoy Üniversitesi,Turkey,29,37.68462955,30.33719634
CNRS Centre National de la Recherche Scientifique,France,29,43.2315905,5.440560707
University of Cambridge,United Kingdom,29,52.21094555,0.092004976
The University of Sheffield,United Kingdom,29,53.3806759,-1.4840345
Universitetet i Oslo,Norway,29,59.9414173,10.72276834
Universiti Sains Malaysia,Malaysia,28,5.35743225,100.3035504
Queen Elizabeth Hospital Hong Kong,China,28,22.30901965,114.174388
Emory University,United States,28,33.80045465,-84.3172378
Vanderbilt University Medical Center,United States,28,36.14092375,-86.80163418
Université de Genève,Switzerland,28,46.1972358,6.136766
Universitatea Babeș-Bolyai,Romania,28,46.7677836,23.59197655
Uniwersytet Jagielloński,Poland,28,50.06156295,19.93340907
Universidade Federal de São Paulo,Brazil,27,-23.5992708,-46.64309241
Lerdsin Hospital,Thailand,27,13.7218679,100.5174942
University of Medicine and Pharmacy at HCMC,Viet Nam,27,15.9266657,107.9650855
Shanghai Jiao Tong University School of Medicine,China,27,31.23559175,121.4795629
Xi'an Jiaotong University,China,27,31.2757194,120.7354789
Health Services Academy Islamabad,Pakistan,27,33.6885021,73.14139059
Oregon Health &amp; Science University,United States,27,39.7837304,-100.445882
Beijing Normal University,China,27,39.959732,116.359737
Univerzita Komenského v Bratislave,Slovakia,27,48.1598907,17.13352778
University of Oxford Medical Sciences Division,United Kingdom,27,54.7023545,-3.2765753
The University of Edinburgh,United Kingdom,27,55.94836645,-3.18568132
University of Technology Sydney,Australia,26,-33.88325365,151.2003294
University of KwaZulu-Natal,South Africa,26,-29.8678164,30.97968399
Translational Research Institute Australia,Australia,26,-27.498964,153.0316378
Changi General Hospital,Singapore,26,1.3402899,103.9494567
Sathyabama Institute of Science and Technology,India,26,12.8734977,80.21986552
Thailand Ministry of Education,Thailand,26,13.7663195,100.5085161
PTT Public Company Limited,Thailand,26,13.81735595,100.5570914
Chandrakasem Rajabhat University,Thailand,26,13.8190771,100.576958
Thailand Institute of Nuclear Technology (Public Organization),Thailand,26,14.1217463,101.0267323
Sunpasitthiprasong Hospital,Thailand,26,15.2362299,104.865494
National Chung Cheng University,Taiwan,26,23.5629482,120.4751218
Wuhan University,China,26,30.53735405,114.3615203
Emory University School of Medicine,United States,26,33.7936353,-84.32217956
Kwansei Gakuin University,Japan,26,34.768813,135.3469101
Chubu University,Japan,26,35.2742655,137.0132784
Waseda University,Japan,26,35.70917975,139.7197213
National Institute of Advanced Industrial Science and Technology,Japan,26,36.05317974,140.1171149
